Medical School Name,Country,City Name
KILIMANJARO CHRISTIAN MEDICAL UNIVERSITY COLLEGE,"Tanzania, United Republic of",Moshi
MUHIMBILI UNIVERSITY OF HEALTH AND ALLIED SCIENCES SCHOOL OF MEDICINE,"Tanzania, United Republic of",Dar es Salaam
UNIVERSITY OF DODOMA COLLEGE OF HEALTH SCIENCES,"Tanzania, United Republic of",Dodoma
"WEILL BUGANDO SCHOOL OF MEDICINE, CATHOLIC UNIVERSITY OF HEALTH AND ALLIED SCIENCES","Tanzania, United Republic of",Mwanza
BANGKOK THONBURI UNIVERSITY FACULTY OF MEDICINE,Thailand,Bangkok
BURAPHA UNIVERSITY FACULTY OF MEDICINE,Thailand,Saensook
CHIANG MAI UNIVERSITY FACULTY OF MEDICINE,Thailand,Chiang Mai
CHULALONGKORN UNIVERSITY FACULTY OF MEDICINE,Thailand,Bangkok
FACULTY OF MEDICINE VAJIRA HOSPITAL,Thailand,Bangkok
KHON KAEN UNIVERSITY FACULTY OF MEDICINE,Thailand,Kohn Kaen
KING MONGKUT'S INSTITUTE OF TECHNOLOGY LADKRABANG FACULTY OF MEDICINE,Thailand,Bangkok
MAE FAH LUANG UNIVERSITY SCHOOL OF MEDICINE,Thailand,Chiang Rai
MAHASARAKHAM UNIVERSITY FACULTY OF MEDICINE,Thailand,Mahasarakham
NARESUAN UNIVERSITY FACULTY OF MEDICINE,Thailand,Phitsanulok
PHRAMONGKUTKLAO MEDICAL COLLEGE,Thailand,Bangkok
PRINCE OF SONGKLA UNIVERSITY FACULTY OF MEDICINE,Thailand,Songkhla
PRINCESS OF NARADHIWAS UNIVERSITY FACULTY OF MEDICINE,Thailand,Narathiwat
"PRINCESS SRISAVANGAVADHANA COLLEGE OF MEDICINE, CHULABHORN ROYAL ACADEMY",Thailand,Bangkok
RAMATHIBODI HOSPITAL FACULTY OF MEDICINE,Thailand,Bangkok
RANGSIT UNIVERSITY FACULTY OF MEDICINE,Thailand,Bangkok
SIAM UNIVERSITY FACULTY OF MEDICINE,Thailand,Bangkok
SIRIRAJ HOSPITAL FACULTY OF MEDICINE,Thailand,Bangkok
SRINAKHARINWIROT UNIVERSITY FACULTY OF MEDICINE,Thailand,Bangkok
SURANAREE UNIVERSITY OF TECHNOLOGY INSTITUTE OF MEDICINE,Thailand,Nakhon Ratchasima
THAMMASAT UNIVERSITY FACULTY OF MEDICINE,Thailand,Klong Nueng
UBON RATCHATHANI UNIVERSITY COLLEGE OF MEDICINE AND PUBLIC HEALTH,Thailand,Warin Chamrap
UNIVERSITY OF PHAYAO SCHOOL OF MEDICINE,Thailand,Phayao
WALAILAK UNIVERSITY SCHOOL OF MEDICINE,Thailand,Tha Sala
WESTERN UNIVERSITY FACULTY OF MEDICINE,Thailand,Lat Sawai
UNIVERSITÉ DE LOMÉ AU TOGO FACULTÉ DES SCIENCES DE LA SANTÉ,Togo,Lome
"UNIVERSITY OF THE WEST INDIES FACULTY OF MEDICINE ST. AUGUSTINE, TRINIDAD",Trinidad and Tobago,St. Augustine
FACULTÉ DE MÉDECINE 'IBN EL JAZZAR' DE SOUSSE,Tunisia,Sousse
FACULTÉ DE MÉDECINE DE MONASTIR,Tunisia,Monastir
FACULTÉ DE MÉDECINE DE SFAX,Tunisia,Sfax
FACULTÉ DE MÉDECINE DE TUNIS,Tunisia,Tunis
ACIBADEM MEHMET ALI AYDINLAR ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
ADIYAMAN ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Adiyaman
ADNAN MENDERES ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Aydin
AFYONKARAHISAR SAĞLIK BILIMLERI ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Afyonkarahisar
AHI EVRAN ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Kırşehir
AKDENIZ ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Antalya
ALANYA ALAADDIN KEYKUBAT ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Alanya
ALTINBAŞ ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
AMASYA ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Amasya
ANKARA MEDIPOL ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Ankara
ANKARA ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Ankara
ANKARA YILDIRIM BEYAZIT ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Ankara
ATATURK ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Erzurum
ATILIM ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Ankara
BAHÇEŞEHIR ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
BALIKESIR ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Balikesir
BANDIRMA ONYEDI EYLÜL ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Bandırma
BASKENT ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Ankara
BEYKENT ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
BEZMIALEM VAKIF ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
BIRUNI ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
BOLU ABANT IZZET BAYSAL ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Bolu
BOZOK ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Yozgat
CANAKKALE ONSEKIZ MART ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Çanakkale
CELAL BAYAR ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Manisa
CUKUROVA ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Adana
CUMHURIYET ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Sivas
DICLE ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Diyarbakir
DOKUZ EYLÜL ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İzmir
DÜZCE ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Duzce
EGE ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İzmir
ERCIYES ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Kayseri
ERZINCAN BINALI YILDIRIM ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Erzincan
ESKIŞEHIR OSMANGAZI ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Eskisehir
FATIH ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
FIRAT ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Elazig
GAZI ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Ankara
GAZIANTEP ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Gaziantep
GAZIOSMANPASA ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Tokat
GIRESUN ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Giresun
HACETTEPE ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Ankara
HALIÇ ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
HARRAN ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Şanliurfa
HITIT ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Corum
İNÖNÜ ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Malatya
İSTANBUL AYDIN ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Istanbul
İSTANBUL BILIM ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
İSTANBUL MEDENIYET ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
İSTANBUL MEDIPOL ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
İSTANBUL MEDIPOL UNIVERSITY INTERNATIONAL SCHOOL OF MEDICINE,Turkey,İstanbul
"İSTANBUL ÜNIVERSITESI - CERRAHPASA, CERRAHPASA TIP FAKÜLTESI",Turkey,İstanbul
"İSTANBUL ÜNIVERSITESI, İSTANBUL TIP FAKÜLTESI",Turkey,İstanbul
İSTINYE ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
İZMIR DEMOKRASI ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İzmir
İZMIR EKONOMI ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İzmir
İZMIR KÂTIP ÇELEBI ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İzmir
İZMIR TINAZTEPE ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İzmir
İZMIR ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İzmir
KAFKAS ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Kars
KAHRAMANMARAS SÜTÇÜ IMAM ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Kahramanmaras
KARABÜK ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Karabük
KARADENIZ TEKNIK ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Trabzon
KASTAMONU ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Sıhhiye
KIRIKKALE ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Kirikkale
KOÇ ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
KOCAELI ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Kocaeli
KTO KARATAY ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Karatay
KÜTAHYA SAĞLIK BILIMLERI ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Kütahya
LOKMAN HEKIM ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Ankara
MALTEPE ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
MARMARA ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
MERAM TIP FAKÜLTESI,Turkey,Konya
MERSIN ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Mersin
MEVLANA ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Konya
MUĞLA SITKI KOÇMAN ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Muğla
NAMIK KEMAL ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Tekirdağ
NIĞDE ÖMER HALISDEMIR ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Niğde
OKAN ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
ONDOKUZ MAYIS ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Samsun
ORDU ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Ordu
PAMUKKALE ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Denizli
RECEP TAYYIP ERDOGAN ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Rize
SAĞLIK BILIMLERI ÜNIVERSITESI GÜLHANE TIP FAKÜLTESI,Turkey,Ankara
SAĞLIK BILIMLERI ÜNIVERSITESI HAMIDIYE TIP FAKÜLTESI,Turkey,İstanbul
SAĞLIK BILIMLERI ÜNIVERSITESI HAMIDIYE ULUSLARARASI TIP FAKÜLTESI,Turkey,İstanbul
SAKARYA ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Sakarya
SANKO ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Gaziantep
SELÇUK ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Selcuklu
SIFA ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İzmir
SIIRT ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Siirt
SÜLEYMAN DEMIREL ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Isparta
"TAYFUR ATA SÖKMEN TIP FAKÜLTESI, MUSTAFA KEMAL ÜNIVERSITESI",Turkey,Antakya
TOBB EKONOMI VE TEKNOLOJI ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Ankara
TRAKYA ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Edirne
TURGUT ÖZAL ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Ankara
UFUK ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Ankara
ULUDAG ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Bursa
UŞAK ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Uşak
ÜSKÜDAR ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
VAN YÜZÜNCÜ YIL ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Van
YALOVA ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Yalova
YEDITEPE ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
YENI YÜZYIL ÜNIVERSITESI TIP FAKÜLTESI,Turkey,İstanbul
YÜKSEK İHTISAS ÜNIVERSITESI TIP FAKÜLTESI,Turkey,Ankara
ZONGULDAK BÜLENT ECEVIT UNIVERSITY TIP FAKÜLTESI,Turkey,Esenköy
STATE MEDICAL UNIVERSITY OF TURKMENISTAN,Turkmenistan,Ashkhabat
BUSITEMA UNIVERSITY FACULTY OF HEALTH SCIENCE,Uganda,Busitema
GULU UNIVERSITY FACULTY OF MEDICINE,Uganda,Gulu
"HABIB MEDICAL SCHOOL, ISLAMIC UNIVERSITY IN UGANDA",Uganda,Mbale
KAMPALA INTERNATIONAL UNIVERSITY FACULTY OF MEDICINE AND DENTISTRY,Uganda,Ishaka
KIGEZI INTERNATIONAL SCHOOL OF MEDICINE,Uganda,Kabale
"KING CEASOR UNIVERSITY COLLEGE OF MEDICINE, HEALTH AND LIFE SCIENCES",Uganda,Kampala
MAKERERE UNIVERSITY SCHOOL OF MEDICINE,Uganda,Kampala
MBARARA UNIVERSITY OF SCIENCE AND TECHNOLOGY FACULTY OF MEDICINE,Uganda,Mbarara
UGANDA CHRISTIAN UNIVERSITY MEDICAL SCHOOL,Uganda,Mukono
BOGOMOLETS NATIONAL MEDICAL UNIVERSITY,Ukraine,Kyiv
BOHDAN KHMELNYTSKY NATIONAL UNIVERSITY OF CHERKASY INSTITUTE OF MEDICINE,Ukraine,Cherkasy
BUKOVINIAN STATE MEDICAL UNIVERSITY,Ukraine,Chernivtsi
DANYLO HALYTSKY LVIV NATIONAL MEDICAL UNIVERSITY,Ukraine,Lviv
DNIPRO INSTITUTE OF MEDICINE AND PUBLIC HEALTH,Ukraine,Dnipro
DNIPRO MEDICAL INSTITUTE OF TRADITIONAL AND NON-TRADITIONAL MEDICINE,Ukraine,Dnipro
DNIPRO STATE MEDICAL UNIVERSITY,Ukraine,Dnipro
DONETSK NATIONAL MEDICAL UNIVERSITY FACULTY OF GENERAL MEDICINE,Ukraine,Lyman
I. YA. HORBACHEVSKY TERNOPIL NATIONAL MEDICAL UNIVERSITY,Ukraine,Ternopil
INTERNATIONAL ACADEMY OF ECOLOGY AND MEDICINE,Ukraine,Kyiv
INTERNATIONAL EUROPEAN UNIVERSITY EUROPEAN MEDICAL SCHOOL,Ukraine,Kyiv
INTERNATIONAL HUMANITARIAN UNIVERSITY ODESSA MEDICAL INSTITUTE,Ukraine,Odessa
IVANO-FRANKIVSK NATIONAL MEDICAL UNIVERSITY,Ukraine,Ivano-Frankivsk
KHARKIV INSTITUTE OF MEDICINE AND BIOMEDICAL SCIENCES,Ukraine,Kharkiv
KHARKIV INTERNATIONAL MEDICAL UNIVERSITY,Ukraine,Kharkiv
KHARKIV NATIONAL MEDICAL UNIVERSITY,Ukraine,Kharkiv
KYIV INTERNATIONAL UNIVERSITY MEDICAL INSTITUTE,Ukraine,Kyiv
KYIV MEDICAL UNIVERSITY FACULTY OF MEDICINE,Ukraine,Kyiv
LESYA UKRAINKA VOLYN NATIONAL UNIVERSITY MEDICAL INSTITUTE,Ukraine,Lutsk
LUGANSK STATE MEDICAL UNIVERSITY,Ukraine,Rivne
LVIV MEDICAL INSTITUTE,Ukraine,Lviv
MEDICAL ACADEMY NAMED AFTER S.I. GEORGIEVSKY OF VERNADSKY CFU,Ukraine,Simferopol
ODESSA NATIONAL MEDICAL UNIVERSITY,Ukraine,Odessa
OLES HONCHAR DNIPRO NATIONAL UNIVERSITY,Ukraine,Dnipro
PETRO MOHYLA BLACK SEA NATIONAL UNIVERSITY FACULTY OF MEDICINE,Ukraine,Mykolayiv
POLTAVA STATE MEDICAL UNIVERSITY,Ukraine,Poltava
SOUTH UKRAINIAN NATIONAL PEDAGOGICAL UNIVERSITY NAMED AFTER K.D. USHYNSKY FACULTY OF MEDICINE,Ukraine,Odessa
STALINO MEDICAL INSTITUTE,Ukraine,Stalino
STANISLAV MEDICAL INSTITUTE,Ukraine,Stanislav
SUMY STATE UNIVERSITY MEDICAL INSTITUTE,Ukraine,Sumy
TARAS SHEVCHENKO NATIONAL UNIVERSITY OF KYIV INSTITUTE OF BIOLOGY AND MEDICINE,Ukraine,Kyiv
UKRAINIAN MILITARY MEDICAL ACADEMY,Ukraine,Kyiv
UZHHOROD NATIONAL UNIVERSITY FACULTY OF MEDICINE,Ukraine,Uzhhorod
V.N. KARAZIN KHARKIV NATIONAL UNIVERSITY SCHOOL OF MEDICINE,Ukraine,Kharkiv
VINNITSA NATIONAL PIROGOV MEMORIAL MEDICAL UNIVERSITY,Ukraine,Vinnytsya
ZAPORIZHZHIA STATE MEDICAL UNIVERSITY,Ukraine,Zaporizhzhia
AJMAN UNIVERSITY COLLEGE OF MEDICINE,United Arab Emirates,Ajman
DUBAI MEDICAL COLLEGE FOR GIRLS,United Arab Emirates,Dubai
GULF MEDICAL UNIVERSITY COLLEGE OF MEDICINE,United Arab Emirates,Ajman
KHALIFA UNIVERSITY COLLEGE OF MEDICINE AND HEALTH SCIENCES,United Arab Emirates,Abu Dhabi
MOHAMMED BIN RASHID UNIVERSITY OF MEDICINE AND HEALTH SCIENCES,United Arab Emirates,Dubai
RAK COLLEGE OF MEDICAL SCIENCES,United Arab Emirates,Ras Al Khaimah
UNITED ARAB EMIRATES UNIVERSITY COLLEGE OF MEDICINE AND HEALTH SCIENCES,United Arab Emirates,Al Ain
UNIVERSITY OF SHARJAH COLLEGE OF MEDICINE,United Arab Emirates,Sharjah
ANGLIA RUSKIN UNIVERSITY SCHOOL OF MEDICINE,United Kingdom of Great Britain and Northern Ireland,Chelmsford
ASTON MEDICAL SCHOOL,United Kingdom of Great Britain and Northern Ireland,Birmingham
BARTS AND THE LONDON SCHOOL OF MEDICINE AND DENTISTRY,United Kingdom of Great Britain and Northern Ireland,London
BRIGHTON AND SUSSEX MEDICAL SCHOOL,United Kingdom of Great Britain and Northern Ireland,Brighton
"BRISTOL MEDICAL SCHOOL, UNIVERSITY OF BRISTOL",United Kingdom of Great Britain and Northern Ireland,Bristol
CARDIFF UNIVERSITY SCHOOL OF MEDICINE,United Kingdom of Great Britain and Northern Ireland,Cardiff
CHARING CROSS & WESTMINSTER MEDICAL SCHOOLS,United Kingdom of Great Britain and Northern Ireland,London
EDGE HILL UNIVERSITY MEDICAL SCHOOL,United Kingdom of Great Britain and Northern Ireland,Ormskirk
"EDINBURGH MEDICAL SCHOOL, COLLEGE OF MEDICINE AND VETERINARY MEDICINE, UNIVERSITY OF EDINBURGH",United Kingdom of Great Britain and Northern Ireland,Edinburgh
GUY'S HOSPITAL MEDICAL SCHOOL,United Kingdom of Great Britain and Northern Ireland,London
HULL YORK MEDICAL SCHOOL,United Kingdom of Great Britain and Northern Ireland,Hull
IMPERIAL COLLEGE LONDON FACULTY OF MEDICINE,United Kingdom of Great Britain and Northern Ireland,London
KEELE UNIVERSITY SCHOOL OF MEDICINE,United Kingdom of Great Britain and Northern Ireland,Keele
KENT AND MEDWAY MEDICAL SCHOOL,United Kingdom of Great Britain and Northern Ireland,Canterbury
KING'S COLLEGE LONDON GKT SCHOOL OF MEDICINE,United Kingdom of Great Britain and Northern Ireland,London
KING'S COLLEGE SCHOOL OF MEDICINE,United Kingdom of Great Britain and Northern Ireland,London
LANCASTER UNIVERSITY MEDICAL SCHOOL,United Kingdom of Great Britain and Northern Ireland,Lancaster
"LEICESTER MEDICAL SCHOOL, UNIVERSITY OF LEICESTER",United Kingdom of Great Britain and Northern Ireland,Leicester
LEICESTER WARWICK MEDICAL SCHOOLS,United Kingdom of Great Britain and Northern Ireland,Leicester
LONDON HOSPITAL MEDICAL COLLEGE,United Kingdom of Great Britain and Northern Ireland,London
MANCHESTER MEDICAL SCHOOL,United Kingdom of Great Britain and Northern Ireland,Manchester
MIDDLESEX HOSPITAL MEDICAL SCHOOL,United Kingdom of Great Britain and Northern Ireland,London
NEWCASTLE UNIVERSITY FACULTY OF MEDICAL SCIENCES,United Kingdom of Great Britain and Northern Ireland,Newcastle upon Tyne
"NORWICH MEDICAL SCHOOL, UNIVERSITY OF EAST ANGLIA",United Kingdom of Great Britain and Northern Ireland,Norwich
PENINSULA COLLEGE OF MEDICINE AND DENTISTRY,United Kingdom of Great Britain and Northern Ireland,Plymouth
"PENINSULA MEDICAL SCHOOL, UNIVERSITY OF PLYMOUTH",United Kingdom of Great Britain and Northern Ireland,Plymouth
POLISH SCHOOL OF MEDICINE AT THE UNIVERSITY OF EDINBURGH,United Kingdom of Great Britain and Northern Ireland,Edinburgh
"QUEEN'S UNIVERSITY BELFAST SCHOOL OF MEDICINE, DENTISTRY AND BIOMEDICAL SCIENCES",United Kingdom of Great Britain and Northern Ireland,Belfast
ROYAL FREE HOSPITAL SCHOOL OF MEDICINE,United Kingdom of Great Britain and Northern Ireland,London
SHEFFIELD UNIVERSITY SCHOOL OF MEDICINE AND BIOMEDICAL SCIENCES,United Kingdom of Great Britain and Northern Ireland,Sheffield
ST. BARTHOLOMEW'S HOSPITAL MEDICAL COLLEGE,United Kingdom of Great Britain and Northern Ireland,London
ST. GEORGE'S UNIVERSITY OF LONDON,United Kingdom of Great Britain and Northern Ireland,London
"ST. MARY'S HOSPITAL MEDICAL SCHOOL, IMPERIAL COLLEGE",United Kingdom of Great Britain and Northern Ireland,London
"ST. MARY'S HOSPITAL MEDICAL SCHOOL, UNIVERSITY OF LONDON",United Kingdom of Great Britain and Northern Ireland,London
ST. THOMAS'S HOSPITAL MEDICAL SCHOOL,United Kingdom of Great Britain and Northern Ireland,London
SWANSEA UNIVERSITY MEDICAL SCHOOL,United Kingdom of Great Britain and Northern Ireland,Swansea
UCL MEDICAL SCHOOL,United Kingdom of Great Britain and Northern Ireland,London
UNITED MEDICAL & DENTAL SCHOOLS OF GUY'S AND ST. THOMAS'S,United Kingdom of Great Britain and Northern Ireland,London
UNIVERSITY COLLEGE LONDON SCHOOL OF MEDICINE,United Kingdom of Great Britain and Northern Ireland,London
"UNIVERSITY OF ABERDEEN SCHOOL OF MEDICINE, MEDICAL SCIENCES AND NUTRITION",United Kingdom of Great Britain and Northern Ireland,Aberdeen
UNIVERSITY OF BIRMINGHAM COLLEGE OF MEDICAL AND DENTAL SCIENCES,United Kingdom of Great Britain and Northern Ireland,Birmingham
UNIVERSITY OF BUCKINGHAM MEDICAL SCHOOL,United Kingdom of Great Britain and Northern Ireland,Buckingham
UNIVERSITY OF CAMBRIDGE SCHOOL OF CLINICAL MEDICINE,United Kingdom of Great Britain and Northern Ireland,Cambridge
UNIVERSITY OF CENTRAL LANCASHIRE SCHOOL OF MEDICINE,United Kingdom of Great Britain and Northern Ireland,Preston
UNIVERSITY OF DUNDEE SCHOOL OF MEDICINE,United Kingdom of Great Britain and Northern Ireland,Dundee
UNIVERSITY OF EXETER COLLEGE OF MEDICINE AND HEALTH,United Kingdom of Great Britain and Northern Ireland,Exeter
"UNIVERSITY OF GLASGOW SCHOOL OF MEDICINE, DENTISTRY AND NURSING",United Kingdom of Great Britain and Northern Ireland,Glasgow
UNIVERSITY OF LEEDS SCHOOL OF MEDICINE,United Kingdom of Great Britain and Northern Ireland,Leeds
UNIVERSITY OF LIVERPOOL SCHOOL OF MEDICINE,United Kingdom of Great Britain and Northern Ireland,Liverpool
UNIVERSITY OF NOTTINGHAM SCHOOL OF MEDICINE,United Kingdom of Great Britain and Northern Ireland,Nottingham
UNIVERSITY OF OXFORD MEDICAL SCIENCES DIVISION,United Kingdom of Great Britain and Northern Ireland,Oxford
UNIVERSITY OF SOUTHAMPTON FACULTY OF MEDICINE,United Kingdom of Great Britain and Northern Ireland,Southampton
UNIVERSITY OF ST. ANDREWS SCHOOL OF MEDICINE,United Kingdom of Great Britain and Northern Ireland,St. Andrews
UNIVERSITY OF SUNDERLAND SCHOOL OF MEDICINE,United Kingdom of Great Britain and Northern Ireland,Sunderland
UNIVERSITY OF WALES SCHOOL OF MEDICINE,United Kingdom of Great Britain and Northern Ireland,Cardiff
WARWICK MEDICAL SCHOOL,United Kingdom of Great Britain and Northern Ireland,Coventry
WESTMINSTER HOSPITAL MEDICAL SCHOOL,United Kingdom of Great Britain and Northern Ireland,London
A.T. STILL UNIVERSITY KIRKSVILLE COLLEGE OF OSTEOPATHIC MEDICINE,United States of America,Kirksville
A.T. STILL UNIVERSITY SCHOOL OF OSTEOPATHIC MEDICINE IN ARIZONA,United States of America,Mesa
ALABAMA COLLEGE OF OSTEOPATHIC MEDICINE,United States of America,Dothan
ALBANY MEDICAL COLLEGE,United States of America,Albany
ALBERT EINSTEIN COLLEGE OF MEDICINE,United States of America,Bronx
ARKANSAS COLLEGE OF OSTEOPATHIC MEDICINE,United States of America,Fort Smith
BAYLOR COLLEGE OF MEDICINE,United States of America,Houston
BOSTON UNIVERSITY SCHOOL OF MEDICINE,United States of America,Boston
BRODY SCHOOL OF MEDICINE AT EAST CAROLINA UNIVERSITY,United States of America,Greenville
BURRELL COLLEGE OF OSTEOPATHIC MEDICINE AT NEW MEXICO STATE UNIVERSITY,United States of America,Las Cruces
CALIFORNIA HEALTH SCIENCES UNIVERSITY COLLEGE OF OSTEOPATHIC MEDICINE,United States of America,Clovis
CALIFORNIA NORTHSTATE UNIVERSITY COLLEGE OF MEDICINE,United States of America,Elk Grove
CALIFORNIA UNIVERSITY OF SCIENCE AND MEDICINE SCHOOL OF MEDICINE,United States of America,San Bernardino
CAMPBELL UNIVERSITY JERRY M. WALLACE SCHOOL OF OSTEOPATHIC MEDICINE,United States of America,Lillington
CARLE ILLINOIS COLLEGE OF MEDICINE,United States of America,Champaign
CASE WESTERN RESERVE UNIVERSITY SCHOOL OF MEDICINE,United States of America,Cleveland
CENTRAL MICHIGAN UNIVERSITY COLLEGE OF MEDICINE,United States of America,Mount Pleasant
CHARLES E. SCHMIDT COLLEGE OF MEDICINE AT FLORIDA ATLANTIC UNIVERSITY,United States of America,Boca Raton
"CHICAGO MEDICAL SCHOOL, ROSALIND FRANKLIN UNIVERSITY OF MEDICINE & SCIENCE",United States of America,North Chicago
COLUMBIA UNIVERSITY VAGELOS COLLEGE OF PHYSICIANS AND SURGEONS,United States of America,New York
COOPER MEDICAL SCHOOL OF ROWAN UNIVERSITY,United States of America,Camden
CREIGHTON UNIVERSITY SCHOOL OF MEDICINE,United States of America,Omaha
CUNY SCHOOL OF MEDICINE,United States of America,New York
DAVID GEFFEN SCHOOL OF MEDICINE AT UCLA,United States of America,Los Angeles
DELL MEDICAL SCHOOL AT THE UNIVERSITY OF TEXAS AT AUSTIN,United States of America,Austin
DES MOINES UNIVERSITY COLLEGE OF OSTEOPATHIC MEDICINE,United States of America,Des Moines
DONALD AND BARBARA ZUCKER SCHOOL OF MEDICINE AT HOFSTRA/NORTHWELL,United States of America,Hempstead
"DR. KIRAN C. PATEL COLLEGE OF ALLOPATHIC MEDICINE, NOVA SOUTHEASTERN UNIVERSITY",United States of America,Fort Lauderdale
"DR. KIRAN C. PATEL COLLEGE OF OSTEOPATHIC MEDICINE, NOVA SOUTHEASTERN UNIVERSITY",United States of America,Fort Lauderdale
DREXEL UNIVERSITY COLLEGE OF MEDICINE,United States of America,Philadelphia
DUKE UNIVERSITY SCHOOL OF MEDICINE,United States of America,Durham
EASTERN VIRGINIA MEDICAL SCHOOL,United States of America,Norfolk
